idx,skill,tf,df,tfidf,pr
0,관리,328.0,69,398.6303926562104,0.03155515778381393
1,업무,370.0,88,360.822311058584,0.028562310268182265
2,회계,129.0,15,347.17035767937193,0.02748163616285926
3,사무,134.0,33,259.62115157486613,0.02055133415034339
4,경리,109.0,25,240.42514410344995,0.019031798621344707
5,지원,113.0,41,195.0563271018733,0.015440451334926436
6,급여,75.0,17,193.0095035347084,0.015278426958944597
7,경력,75.0,20,181.44820254766404,0.014363246672761608
8,계산,54.0,8,176.39679029522708,0.013963382253005214
9,엑셀,46.0,16,121.00844920459213,0.009578900099367646
10,세금계산서,37.0,8,120.86446742450744,0.009567502654836905
11,매입,59.0,30,119.76083143188735,0.009480140003808294
12,경영,45.0,18,113.37267716366264,0.00897446050822848
13,서류,63.0,41,108.74821776476122,0.008608393222127128
14,문서,36.0,12,104.35976811230664,0.00826100821646612
15,보조,37.0,16,97.33288305586755,0.007704767471230496
16,프로그램,37.0,19,91.31968266444991,0.0072287689256290855
17,신고,35.0,17,90.07110164953059,0.007129932580840812
18,기타,37.0,20,89.51444659018092,0.007085868358562393
19,채용,29.0,11,86.38882950189068,0.006838447835165813
20,협의,28.0,10,85.8462229023627,0.006795495674020863
21,세무,33.0,17,84.9241815552717,0.0067225078619356235
22,사무실,25.0,7,84.60975658364436,0.006697618315695157
23,4대보험,37.0,23,84.57378506307359,0.006694770848396513
24,ERP,25.0,9,79.03116780078912,0.006256023162648642
25,매출,70.0,79,75.72636192462099,0.005994418245440792
26,경리업무,24.0,10,73.58247677345375,0.005824710577732169
27,작성,57.0,66,71.7709335811747,0.0056813107459138795
28,경리 업무,24.0,11,71.49420372570263,0.0056594051049648104
29,응대,37.0,37,67.5710888760713,0.00534885550723029
30,총무,39.0,41,67.32032528294742,0.00532900532798346
31,행정,19.0,6,66.84051146343563,0.005291023776499987
32,결산,23.0,12,66.67429629397368,0.00527786636052002
33,세금계산서 발행,21.0,9,66.38618095266285,0.005255059456624859
34,비서,18.0,6,63.32258980746534,0.005012548840894725
35,마감,26.0,23,59.43022734161927,0.0047044335691434945
36,법인,22.0,15,59.20734782128824,0.004686790663433363
37,자격,24.0,20,58.06342481525249,0.004596238935283714
38,계산서 발행,25.0,23,57.14444936694161,0.004523493816484129
39,정리,28.0,33,54.24919585146456,0.004294308628429963
40,전화,24.0,24,53.87894352377782,0.004264999848077994
41,경력자,27.0,32,53.1177545760965,0.004204744940800781
42,부가세,13.0,3,53.00798677077436,0.0041960558381123406
43,접수,24.0,25,52.93764640809907,0.004190487769837366
44,경험,23.0,24,51.63398754362041,0.004087291521074745
45,근태,14.0,5,51.40901270116577,0.0040694827518945
